exercicio1

mysql> SELECT * FROM DimCustomer;
+-------------+-----------+----------+------------------+------------+--------------+-------------------+
| CustomerKey | FirstName | LastName | EmailAddress     | BirthDate  | CustomerType | DateFirstPurchase |
+-------------+-----------+----------+------------------+------------+--------------+-------------------+
|           1 | João      | Silva    | joao@email.com   | 1990-05-10 | Person       | 2022-01-01        |
|           2 | Maria     | Oliveira | maria@email.com  | 1985-08-22 | Person       | 2023-03-15        |
|           3 | Carlos    | Souza    | carlos@email.com | 1979-11-03 | Company      | 2021-12-11        |
+-------------+-----------+----------+------------------+------------+--------------+-------------------+
3 rows in set (0.00 sec)

mysql> SELECT
    ->
    ->         CustomerType,
    ->
    ->         COUNT(*) Total_Clientes
    ->
    -> FROM DimCustomer
    ->
    -> GROUP BY CustomerType;
+--------------+----------------+
| CustomerType | Total_Clientes |
+--------------+----------------+
| Person       |              2 |
| Company      |              1 |
+--------------+----------------+
2 rows in set (0.00 sec)

exercicio2 

mysql> SELECT * FROM DimEmployee;
ERROR 1146 (42S02): Table 'contoso.dimemployee' doesn't exist
mysql> SELECT
    ->
    ->         DepartmentName,
    ->
    ->         COUNT(*) Total_Funcionarios
    ->
    -> FROM DimEmployee
    ->
    -> GROUP BY DepartmentName;
ERROR 1146 (42S02): Table 'contoso.dimemployee' doesn't exist
mysql>


exercicio3

mysql> SELECT * FROM DimProduct;
+------------+--------------+----------------+-------------------+
| ProductKey | ProductName  | BrandName      | Manufacturer      |
|       2357 | Produto 2357 | Marca Genérica | Fabricante Padrão |
|       2358 | Produto 2358 | Marca Genérica | Fabricante Padrão |
|       2359 | Produto 2359 | Marca Genérica | Fabricante Padrão |
|       2360 | Produto 2360 | Marca Genérica | Fabricante Padrão |
|       2361 | Produto 2361 | Marca Genérica | Fabricante Padrão |
|       2362 | Produto 2362 | Marca Genérica | Fabricante Padrão |
|       2363 | Produto 2363 | Marca Genérica | Fabricante Padrão |
|       2364 | Produto 2364 | Marca Genérica | Fabricante Padrão |
|       2365 | Produto 2365 | Marca Genérica | Fabricante Padrão |
|       2366 | Produto 2366 | Marca Genérica | Fabricante Padrão |
|       2367 | Produto 2367 | Marca Genérica | Fabricante Padrão |
|       2368 | Produto 2368 | Marca Genérica | Fabricante Padrão |
|       2369 | Produto 2369 | Marca Genérica | Fabricante Padrão |
|       2370 | Produto 2370 | Marca Genérica | Fabricante Padrão |
|       2371 | Produto 2371 | Marca Genérica | Fabricante Padrão |
|       2372 | Produto 2372 | Marca Genérica | Fabricante Padrão |
|       2373 | Produto 2373 | Marca Genérica | Fabricante Padrão |
|       2374 | Produto 2374 | Marca Genérica | Fabricante Padrão |
|       2375 | Produto 2375 | Marca Genérica | Fabricante Padrão |
|       2376 | Produto 2376 | Marca Genérica | Fabricante Padrão |
|       2377 | Produto 2377 | Marca Genérica | Fabricante Padrão |
|       2378 | Produto 2378 | Marca Genérica | Fabricante Padrão |
|       2379 | Produto 2379 | Marca Genérica | Fabricante Padrão |
|       2380 | Produto 2380 | Marca Genérica | Fabricante Padrão |
|       2381 | Produto 2381 | Marca Genérica | Fabricante Padrão |
|       2382 | Produto 2382 | Marca Genérica | Fabricante Padrão |
|       2383 | Produto 2383 | Marca Genérica | Fabricante Padrão |
|       2384 | Produto 2384 | Marca Genérica | Fabricante Padrão |
|       2385 | Produto 2385 | Marca Genérica | Fabricante Padrão |
|       2386 | Produto 2386 | Marca Genérica | Fabricante Padrão |
|       2387 | Produto 2387 | Marca Genérica | Fabricante Padrão |
|       2388 | Produto 2388 | Marca Genérica | Fabricante Padrão |
|       2389 | Produto 2389 | Marca Genérica | Fabricante Padrão |
|       2390 | Produto 2390 | Marca Genérica | Fabricante Padrão |
|       2391 | Produto 2391 | Marca Genérica | Fabricante Padrão |
|       2392 | Produto 2392 | Marca Genérica | Fabricante Padrão |
|       2393 | Produto 2393 | Marca Genérica | Fabricante Padrão |
|       2394 | Produto 2394 | Marca Genérica | Fabricante Padrão |
|       2395 | Produto 2395 | Marca Genérica | Fabricante Padrão |
|       2396 | Produto 2396 | Marca Genérica | Fabricante Padrão |
|       2397 | Produto 2397 | Marca Genérica | Fabricante Padrão |
|       2398 | Produto 2398 | Marca Genérica | Fabricante Padrão |
|       2399 | Produto 2399 | Marca Genérica | Fabricante Padrão |
|       2400 | Produto 2400 | Marca Genérica | Fabricante Padrão |
|       2401 | Produto 2401 | Marca Genérica | Fabricante Padrão |
|       2402 | Produto 2402 | Marca Genérica | Fabricante Padrão |
|       2403 | Produto 2403 | Marca Genérica | Fabricante Padrão |
|       2404 | Produto 2404 | Marca Genérica | Fabricante Padrão |
|       2405 | Produto 2405 | Marca Genérica | Fabricante Padrão |
|       2406 | Produto 2406 | Marca Genérica | Fabricante Padrão |
|       2407 | Produto 2407 | Marca Genérica | Fabricante Padrão |
|       2408 | Produto 2408 | Marca Genérica | Fabricante Padrão |
|       2409 | Produto 2409 | Marca Genérica | Fabricante Padrão |
|       2410 | Produto 2410 | Marca Genérica | Fabricante Padrão |
|       2411 | Produto 2411 | Marca Genérica | Fabricante Padrão |
|       2412 | Produto 2412 | Marca Genérica | Fabricante Padrão |
|       2413 | Produto 2413 | Marca Genérica | Fabricante Padrão |
|       2414 | Produto 2414 | Marca Genérica | Fabricante Padrão |
|       2415 | Produto 2415 | Marca Genérica | Fabricante Padrão |
|       2416 | Produto 2416 | Marca Genérica | Fabricante Padrão |
|       2417 | Produto 2417 | Marca Genérica | Fabricante Padrão |
|       2418 | Produto 2418 | Marca Genérica | Fabricante Padrão |
|       2419 | Produto 2419 | Marca Genérica | Fabricante Padrão |
|       2420 | Produto 2420 | Marca Genérica | Fabricante Padrão |
|       2421 | Produto 2421 | Marca Genérica | Fabricante Padrão |
|       2422 | Produto 2422 | Marca Genérica | Fabricante Padrão |
|       2423 | Produto 2423 | Marca Genérica | Fabricante Padrão |
|       2424 | Produto 2424 | Marca Genérica | Fabricante Padrão |
|       2425 | Produto 2425 | Marca Genérica | Fabricante Padrão |
|       2426 | Produto 2426 | Marca Genérica | Fabricante Padrão |
|       2427 | Produto 2427 | Marca Genérica | Fabricante Padrão |
|       2428 | Produto 2428 | Marca Genérica | Fabricante Padrão |
|       2429 | Produto 2429 | Marca Genérica | Fabricante Padrão |
|       2430 | Produto 2430 | Marca Genérica | Fabricante Padrão |
|       2431 | Produto 2431 | Marca Genérica | Fabricante Padrão |
|       2432 | Produto 2432 | Marca Genérica | Fabricante Padrão |
|       2433 | Produto 2433 | Marca Genérica | Fabricante Padrão |
|       2434 | Produto 2434 | Marca Genérica | Fabricante Padrão |
|       2435 | Produto 2435 | Marca Genérica | Fabricante Padrão |
|       2436 | Produto 2436 | Marca Genérica | Fabricante Padrão |
|       2437 | Produto 2437 | Marca Genérica | Fabricante Padrão |
|       2438 | Produto 2438 | Marca Genérica | Fabricante Padrão |
|       2439 | Produto 2439 | Marca Genérica | Fabricante Padrão |
|       2440 | Produto 2440 | Marca Genérica | Fabricante Padrão |
|       2441 | Produto 2441 | Marca Genérica | Fabricante Padrão |
|       2442 | Produto 2442 | Marca Genérica | Fabricante Padrão |
|       2443 | Produto 2443 | Marca Genérica | Fabricante Padrão |
|       2444 | Produto 2444 | Marca Genérica | Fabricante Padrão |
|       2445 | Produto 2445 | Marca Genérica | Fabricante Padrão |
|       2446 | Produto 2446 | Marca Genérica | Fabricante Padrão |
|       2447 | Produto 2447 | Marca Genérica | Fabricante Padrão |
|       2448 | Produto 2448 | Marca Genérica | Fabricante Padrão |
|       2449 | Produto 2449 | Marca Genérica | Fabricante Padrão |
|       2450 | Produto 2450 | Marca Genérica | Fabricante Padrão |
|       2451 | Produto 2451 | Marca Genérica | Fabricante Padrão |
|       2452 | Produto 2452 | Marca Genérica | Fabricante Padrão |
|       2453 | Produto 2453 | Marca Genérica | Fabricante Padrão |
|       2454 | Produto 2454 | Marca Genérica | Fabricante Padrão |
|       2455 | Produto 2455 | Marca Genérica | Fabricante Padrão |
|       2456 | Produto 2456 | Marca Genérica | Fabricante Padrão |
|       2457 | Produto 2457 | Marca Genérica | Fabricante Padrão |
|       2458 | Produto 2458 | Marca Genérica | Fabricante Padrão |
|       2459 | Produto 2459 | Marca Genérica | Fabricante Padrão |
|       2460 | Produto 2460 | Marca Genérica | Fabricante Padrão |
|       2461 | Produto 2461 | Marca Genérica | Fabricante Padrão |
|       2462 | Produto 2462 | Marca Genérica | Fabricante Padrão |
|       2463 | Produto 2463 | Marca Genérica | Fabricante Padrão |
|       2464 | Produto 2464 | Marca Genérica | Fabricante Padrão |
|       2465 | Produto 2465 | Marca Genérica | Fabricante Padrão |
|       2466 | Produto 2466 | Marca Genérica | Fabricante Padrão |
|       2467 | Produto 2467 | Marca Genérica | Fabricante Padrão |
|       2468 | Produto 2468 | Marca Genérica | Fabricante Padrão |
|       2469 | Produto 2469 | Marca Genérica | Fabricante Padrão |
|       2470 | Produto 2470 | Marca Genérica | Fabricante Padrão |
|       2471 | Produto 2471 | Marca Genérica | Fabricante Padrão |
|       2472 | Produto 2472 | Marca Genérica | Fabricante Padrão |
|       2473 | Produto 2473 | Marca Genérica | Fabricante Padrão |
|       2474 | Produto 2474 | Marca Genérica | Fabricante Padrão |
|       2475 | Produto 2475 | Marca Genérica | Fabricante Padrão |
|       2476 | Produto 2476 | Marca Genérica | Fabricante Padrão |
|       2477 | Produto 2477 | Marca Genérica | Fabricante Padrão |
|       2478 | Produto 2478 | Marca Genérica | Fabricante Padrão |
|       2479 | Produto 2479 | Marca Genérica | Fabricante Padrão |
|       2480 | Produto 2480 | Marca Genérica | Fabricante Padrão |
|       2481 | Produto 2481 | Marca Genérica | Fabricante Padrão |
|       2482 | Produto 2482 | Marca Genérica | Fabricante Padrão |
|       2483 | Produto 2483 | Marca Genérica | Fabricante Padrão |
|       2484 | Produto 2484 | Marca Genérica | Fabricante Padrão |
|       2485 | Produto 2485 | Marca Genérica | Fabricante Padrão |
|       2486 | Produto 2486 | Marca Genérica | Fabricante Padrão |
|       2487 | Produto 2487 | Marca Genérica | Fabricante Padrão |
|       2488 | Produto 2488 | Marca Genérica | Fabricante Padrão |
|       2489 | Produto 2489 | Marca Genérica | Fabricante Padrão |
|       2490 | Produto 2490 | Marca Genérica | Fabricante Padrão |
|       2491 | Produto 2491 | Marca Genérica | Fabricante Padrão |
|       2492 | Produto 2492 | Marca Genérica | Fabricante Padrão |
|       2493 | Produto 2493 | Marca Genérica | Fabricante Padrão |
|       2494 | Produto 2494 | Marca Genérica | Fabricante Padrão |
|       2495 | Produto 2495 | Marca Genérica | Fabricante Padrão |
|       2496 | Produto 2496 | Marca Genérica | Fabricante Padrão |
|       2497 | Produto 2497 | Marca Genérica | Fabricante Padrão |
|       2498 | Produto 2498 | Marca Genérica | Fabricante Padrão |
|       2499 | Produto 2499 | Marca Genérica | Fabricante Padrão |
|       2500 | Produto 2500 | Marca Genérica | Fabricante Padrão |
|       2501 | Produto 2501 | Marca Genérica | Fabricante Padrão |
|       2502 | Produto 2502 | Marca Genérica | Fabricante Padrão |
|       2503 | Produto 2503 | Marca Genérica | Fabricante Padrão |
|       2504 | Produto 2504 | Marca Genérica | Fabricante Padrão |
|       2505 | Produto 2505 | Marca Genérica | Fabricante Padrão |
|       2506 | Produto 2506 | Marca Genérica | Fabricante Padrão |
|       2507 | Produto 2507 | Marca Genérica | Fabricante Padrão |
|       2508 | Produto 2508 | Marca Genérica | Fabricante Padrão |
|       2509 | Produto 2509 | Marca Genérica | Fabricante Padrão |
|       2510 | Produto 2510 | Marca Genérica | Fabricante Padrão |
|       2511 | Produto 2511 | Marca Genérica | Fabricante Padrão |
|       2512 | Produto 2512 | Marca Genérica | Fabricante Padrão |
|       2513 | Produto 2513 | Marca Genérica | Fabricante Padrão |
|       2514 | Produto 2514 | Marca Genérica | Fabricante Padrão |
|       2515 | Produto 2515 | Marca Genérica | Fabricante Padrão |
|       2516 | Produto 2516 | Marca Genérica | Fabricante Padrão |
|       2517 | Produto 2517 | Marca Genérica | Fabricante Padrão |
|       2518 | Produto 2518 | Marca Genérica | Fabricante Padrão |
|       2519 | Produto 2519 | Marca Genérica | Fabricante Padrão |
|       2520 | Produto 2520 | Marca Genérica | Fabricante Padrão |
|       2521 | Produto 2521 | Marca Genérica | Fabricante Padrão |
|       2522 | Produto 2522 | Marca Genérica | Fabricante Padrão |
|       2523 | Produto 2523 | Marca Genérica | Fabricante Padrão |
|       2524 | Produto 2524 | Marca Genérica | Fabricante Padrão |
|       2525 | Produto 2525 | Marca Genérica | Fabricante Padrão |
|       2526 | Produto 2526 | Marca Genérica | Fabricante Padrão |
|       2527 | Produto 2527 | Marca Genérica | Fabricante Padrão |
|       2528 | Produto 2528 | Marca Genérica | Fabricante Padrão |
|       2529 | Produto 2529 | Marca Genérica | Fabricante Padrão |
|       2530 | Produto 2530 | Marca Genérica | Fabricante Padrão |
|       2531 | Produto 2531 | Marca Genérica | Fabricante Padrão |
|       2532 | Produto 2532 | Marca Genérica | Fabricante Padrão |
|       2533 | Produto 2533 | Marca Genérica | Fabricante Padrão |
|       2534 | Produto 2534 | Marca Genérica | Fabricante Padrão |
|       2535 | Produto 2535 | Marca Genérica | Fabricante Padrão |
|       2536 | Produto 2536 | Marca Genérica | Fabricante Padrão |
|       2537 | Produto 2537 | Marca Genérica | Fabricante Padrão |
|       2538 | Produto 2538 | Marca Genérica | Fabricante Padrão |
|       2539 | Produto 2539 | Marca Genérica | Fabricante Padrão |
|       2540 | Produto 2540 | Marca Genérica | Fabricante Padrão |
|       2541 | Produto 2541 | Marca Genérica | Fabricante Padrão |
|       2542 | Produto 2542 | Marca Genérica | Fabricante Padrão |
|       2543 | Produto 2543 | Marca Genérica | Fabricante Padrão |
|       2544 | Produto 2544 | Marca Genérica | Fabricante Padrão |
|       2545 | Produto 2545 | Marca Genérica | Fabricante Padrão |
|       2546 | Produto 2546 | Marca Genérica | Fabricante Padrão |
|       2547 | Produto 2547 | Marca Genérica | Fabricante Padrão |
|       2548 | Produto 2548 | Marca Genérica | Fabricante Padrão |
|       2549 | Produto 2549 | Marca Genérica | Fabricante Padrão |
|       2550 | Produto 2550 | Marca Genérica | Fabricante Padrão |
|       2551 | Produto 2551 | Marca Genérica | Fabricante Padrão |
|       2552 | Produto 2552 | Marca Genérica | Fabricante Padrão |
|       2553 | Produto 2553 | Marca Genérica | Fabricante Padrão |
|       2554 | Produto 2554 | Marca Genérica | Fabricante Padrão |
|       2555 | Produto 2555 | Marca Genérica | Fabricante Padrão |
|       2556 | Produto 2556 | Marca Genérica | Fabricante Padrão |
|       2557 | Produto 2557 | Marca Genérica | Fabricante Padrão |
|       2558 | Produto 2558 | Marca Genérica | Fabricante Padrão |
|       2559 | Produto 2559 | Marca Genérica | Fabricante Padrão |
|       2560 | Produto 2560 | Marca Genérica | Fabricante Padrão |
|       2561 | Produto 2561 | Marca Genérica | Fabricante Padrão |
|       2562 | Produto 2562 | Marca Genérica | Fabricante Padrão |
|       2563 | Produto 2563 | Marca Genérica | Fabricante Padrão |
|       2564 | Produto 2564 | Marca Genérica | Fabricante Padrão |
|       2565 | Produto 2565 | Marca Genérica | Fabricante Padrão |
|       2566 | Produto 2566 | Marca Genérica | Fabricante Padrão |
|       2567 | Produto 2567 | Marca Genérica | Fabricante Padrão |
|       2568 | Produto 2568 | Marca Genérica | Fabricante Padrão |
|       2569 | Produto 2569 | Marca Genérica | Fabricante Padrão |
|       2570 | Produto 2570 | Marca Genérica | Fabricante Padrão |
|       2571 | Produto 2571 | Marca Genérica | Fabricante Padrão |
|       2572 | Produto 2572 | Marca Genérica | Fabricante Padrão |
|       2573 | Produto 2573 | Marca Genérica | Fabricante Padrão |
|       2574 | Produto 2574 | Marca Genérica | Fabricante Padrão |
|       2575 | Produto 2575 | Marca Genérica | Fabricante Padrão |
|       2576 | Produto 2576 | Marca Genérica | Fabricante Padrão |
|       2577 | Produto 2577 | Marca Genérica | Fabricante Padrão |
|       2578 | Produto 2578 | Marca Genérica | Fabricante Padrão |
|       2579 | Produto 2579 | Marca Genérica | Fabricante Padrão |
|       2580 | Produto 2580 | Marca Genérica | Fabricante Padrão |
|       2581 | Produto 2581 | Marca Genérica | Fabricante Padrão |
|       2582 | Produto 2582 | Marca Genérica | Fabricante Padrão |
|       2583 | Produto 2583 | Marca Genérica | Fabricante Padrão |
|       2584 | Produto 2584 | Marca Genérica | Fabricante Padrão |
|       2585 | Produto 2585 | Marca Genérica | Fabricante Padrão |
|       2586 | Produto 2586 | Marca Genérica | Fabricante Padrão |
|       2587 | Produto 2587 | Marca Genérica | Fabricante Padrão |
|       2588 | Produto 2588 | Marca Genérica | Fabricante Padrão |
|       2589 | Produto 2589 | Marca Genérica | Fabricante Padrão |
|       2590 | Produto 2590 | Marca Genérica | Fabricante Padrão |
|       2591 | Produto 2591 | Marca Genérica | Fabricante Padrão |
|       2592 | Produto 2592 | Marca Genérica | Fabricante Padrão |
|       2593 | Produto 2593 | Marca Genérica | Fabricante Padrão |
|       2594 | Produto 2594 | Marca Genérica | Fabricante Padrão |
|       2595 | Produto 2595 | Marca Genérica | Fabricante Padrão |
|       2596 | Produto 2596 | Marca Genérica | Fabricante Padrão |
|       2597 | Produto 2597 | Marca Genérica | Fabricante Padrão |
|       2598 | Produto 2598 | Marca Genérica | Fabricante Padrão |
|       2599 | Produto 2599 | Marca Genérica | Fabricante Padrão |
|       2600 | Produto 2600 | Marca Genérica | Fabricante Padrão |
|       2601 | Produto 2601 | Marca Genérica | Fabricante Padrão |
|       2602 | Produto 2602 | Marca Genérica | Fabricante Padrão |
|       2603 | Produto 2603 | Marca Genérica | Fabricante Padrão |
|       2604 | Produto 2604 | Marca Genérica | Fabricante Padrão |
|       2605 | Produto 2605 | Marca Genérica | Fabricante Padrão |
|       2606 | Produto 2606 | Marca Genérica | Fabricante Padrão |
|       2607 | Produto 2607 | Marca Genérica | Fabricante Padrão |
|       2608 | Produto 2608 | Marca Genérica | Fabricante Padrão |
|       2609 | Produto 2609 | Marca Genérica | Fabricante Padrão |
|       2610 | Produto 2610 | Marca Genérica | Fabricante Padrão |
|       2611 | Produto 2611 | Marca Genérica | Fabricante Padrão |
|       2612 | Produto 2612 | Marca Genérica | Fabricante Padrão |
|       2613 | Produto 2613 | Marca Genérica | Fabricante Padrão |
|       2614 | Produto 2614 | Marca Genérica | Fabricante Padrão |
|       2615 | Produto 2615 | Marca Genérica | Fabricante Padrão |
|       2616 | Produto 2616 | Marca Genérica | Fabricante Padrão |
|       2617 | Produto 2617 | Marca Genérica | Fabricante Padrão |
|       2618 | Produto 2618 | Marca Genérica | Fabricante Padrão |
|       2619 | Produto 2619 | Marca Genérica | Fabricante Padrão |
|       2620 | Produto 2620 | Marca Genérica | Fabricante Padrão |
|       2621 | Produto 2621 | Marca Genérica | Fabricante Padrão |
|       2622 | Produto 2622 | Marca Genérica | Fabricante Padrão |
|       2623 | Produto 2623 | Marca Genérica | Fabricante Padrão |
|       2624 | Produto 2624 | Marca Genérica | Fabricante Padrão |
|       2625 | Produto 2625 | Marca Genérica | Fabricante Padrão |
|       2626 | Produto 2626 | Marca Genérica | Fabricante Padrão |
|       2627 | Produto 2627 | Marca Genérica | Fabricante Padrão |
|       2628 | Produto 2628 | Marca Genérica | Fabricante Padrão |
|       2629 | Produto 2629 | Marca Genérica | Fabricante Padrão |
|       2630 | Produto 2630 | Marca Genérica | Fabricante Padrão |
|       2631 | Produto 2631 | Marca Genérica | Fabricante Padrão |
|       2632 | Produto 2632 | Marca Genérica | Fabricante Padrão |
|       2633 | Produto 2633 | Marca Genérica | Fabricante Padrão |
|       2634 | Produto 2634 | Marca Genérica | Fabricante Padrão |
|       2635 | Produto 2635 | Marca Genérica | Fabricante Padrão |
|       2636 | Produto 2636 | Marca Genérica | Fabricante Padrão |
|       2637 | Produto 2637 | Marca Genérica | Fabricante Padrão |
|       2638 | Produto 2638 | Marca Genérica | Fabricante Padrão |
|       2639 | Produto 2639 | Marca Genérica | Fabricante Padrão |
|       2640 | Produto 2640 | Marca Genérica | Fabricante Padrão |
|       2641 | Produto 2641 | Marca Genérica | Fabricante Padrão |
|       2642 | Produto 2642 | Marca Genérica | Fabricante Padrão |
|       2643 | Produto 2643 | Marca Genérica | Fabricante Padrão |
|       2644 | Produto 2644 | Marca Genérica | Fabricante Padrão |
|       2645 | Produto 2645 | Marca Genérica | Fabricante Padrão |
|       2646 | Produto 2646 | Marca Genérica | Fabricante Padrão |
|       2647 | Produto 2647 | Marca Genérica | Fabricante Padrão |
|       2648 | Produto 2648 | Marca Genérica | Fabricante Padrão |
|       2649 | Produto 2649 | Marca Genérica | Fabricante Padrão |
|       2650 | Produto 2650 | Marca Genérica | Fabricante Padrão |
|       2651 | Produto 2651 | Marca Genérica | Fabricante Padrão |
|       2652 | Produto 2652 | Marca Genérica | Fabricante Padrão |
|       2653 | Produto 2653 | Marca Genérica | Fabricante Padrão |
|       2654 | Produto 2654 | Marca Genérica | Fabricante Padrão |
|       2655 | Produto 2655 | Marca Genérica | Fabricante Padrão |
|       2656 | Produto 2656 | Marca Genérica | Fabricante Padrão |
|       2657 | Produto 2657 | Marca Genérica | Fabricante Padrão |
|       2658 | Produto 2658 | Marca Genérica | Fabricante Padrão |
|       2659 | Produto 2659 | Marca Genérica | Fabricante Padrão |
|       2660 | Produto 2660 | Marca Genérica | Fabricante Padrão |
|       2661 | Produto 2661 | Marca Genérica | Fabricante Padrão |
|       2662 | Produto 2662 | Marca Genérica | Fabricante Padrão |
|       2663 | Produto 2663 | Marca Genérica | Fabricante Padrão |
|       2664 | Produto 2664 | Marca Genérica | Fabricante Padrão |
|       2665 | Produto 2665 | Marca Genérica | Fabricante Padrão |
|       2666 | Produto 2666 | Marca Genérica | Fabricante Padrão |
|       2667 | Produto 2667 | Marca Genérica | Fabricante Padrão |
|       2668 | Produto 2668 | Marca Genérica | Fabricante Padrão |
|       2669 | Produto 2669 | Marca Genérica | Fabricante Padrão |
|       2670 | Produto 2670 | Marca Genérica | Fabricante Padrão |
|       2671 | Produto 2671 | Marca Genérica | Fabricante Padrão |
|       2672 | Produto 2672 | Marca Genérica | Fabricante Padrão |
|       2673 | Produto 2673 | Marca Genérica | Fabricante Padrão |
|       2674 | Produto 2674 | Marca Genérica | Fabricante Padrão |
|       2675 | Produto 2675 | Marca Genérica | Fabricante Padrão |
|       2676 | Produto 2676 | Marca Genérica | Fabricante Padrão |
|       2677 | Produto 2677 | Marca Genérica | Fabricante Padrão |
|       2678 | Produto 2678 | Marca Genérica | Fabricante Padrão |
|       2679 | Produto 2679 | Marca Genérica | Fabricante Padrão |
|       2680 | Produto 2680 | Marca Genérica | Fabricante Padrão |
|       2681 | Produto 2681 | Marca Genérica | Fabricante Padrão |
|       2682 | Produto 2682 | Marca Genérica | Fabricante Padrão |
|       2683 | Produto 2683 | Marca Genérica | Fabricante Padrão |
|       2684 | Produto 2684 | Marca Genérica | Fabricante Padrão |
|       2685 | Produto 2685 | Marca Genérica | Fabricante Padrão |
|       2686 | Produto 2686 | Marca Genérica | Fabricante Padrão |
|       2687 | Produto 2687 | Marca Genérica | Fabricante Padrão |
|       2688 | Produto 2688 | Marca Genérica | Fabricante Padrão |
|       2689 | Produto 2689 | Marca Genérica | Fabricante Padrão |
|       2690 | Produto 2690 | Marca Genérica | Fabricante Padrão |
|       2691 | Produto 2691 | Marca Genérica | Fabricante Padrão |
|       2692 | Produto 2692 | Marca Genérica | Fabricante Padrão |
|       2693 | Produto 2693 | Marca Genérica | Fabricante Padrão |
|       2694 | Produto 2694 | Marca Genérica | Fabricante Padrão |
|       2695 | Produto 2695 | Marca Genérica | Fabricante Padrão |
|       2696 | Produto 2696 | Marca Genérica | Fabricante Padrão |
|       2697 | Produto 2697 | Marca Genérica | Fabricante Padrão |
|       2698 | Produto 2698 | Marca Genérica | Fabricante Padrão |
|       2699 | Produto 2699 | Marca Genérica | Fabricante Padrão |
|       2700 | Produto 2700 | Marca Genérica | Fabricante Padrão |
|       2701 | Produto 2701 | Marca Genérica | Fabricante Padrão |
|       2702 | Produto 2702 | Marca Genérica | Fabricante Padrão |
|       2703 | Produto 2703 | Marca Genérica | Fabricante Padrão |
|       2704 | Produto 2704 | Marca Genérica | Fabricante Padrão |
|       2705 | Produto 2705 | Marca Genérica | Fabricante Padrão |
|       2706 | Produto 2706 | Marca Genérica | Fabricante Padrão |
|       2707 | Produto 2707 | Marca Genérica | Fabricante Padrão |
|       2708 | Produto 2708 | Marca Genérica | Fabricante Padrão |
|       2709 | Produto 2709 | Marca Genérica | Fabricante Padrão |
|       2710 | Produto 2710 | Marca Genérica | Fabricante Padrão |
|       2711 | Produto 2711 | Marca Genérica | Fabricante Padrão |
|       2712 | Produto 2712 | Marca Genérica | Fabricante Padrão |
|       2713 | Produto 2713 | Marca Genérica | Fabricante Padrão |
|       2714 | Produto 2714 | Marca Genérica | Fabricante Padrão |
|       2715 | Produto 2715 | Marca Genérica | Fabricante Padrão |
|       2716 | Produto 2716 | Marca Genérica | Fabricante Padrão |
|       2717 | Produto 2717 | Marca Genérica | Fabricante Padrão |
|       2718 | Produto 2718 | Marca Genérica | Fabricante Padrão |
|       2719 | Produto 2719 | Marca Genérica | Fabricante Padrão |
|       2720 | Produto 2720 | Marca Genérica | Fabricante Padrão |
|       2721 | Produto 2721 | Marca Genérica | Fabricante Padrão |
|       2722 | Produto 2722 | Marca Genérica | Fabricante Padrão |
|       2723 | Produto 2723 | Marca Genérica | Fabricante Padrão |
|       2724 | Produto 2724 | Marca Genérica | Fabricante Padrão |
|       2725 | Produto 2725 | Marca Genérica | Fabricante Padrão |
|       2726 | Produto 2726 | Marca Genérica | Fabricante Padrão |
|       2727 | Produto 2727 | Marca Genérica | Fabricante Padrão |
|       2728 | Produto 2728 | Marca Genérica | Fabricante Padrão |
|       2729 | Produto 2729 | Marca Genérica | Fabricante Padrão |
|       2730 | Produto 2730 | Marca Genérica | Fabricante Padrão |
|       2731 | Produto 2731 | Marca Genérica | Fabricante Padrão |
|       2732 | Produto 2732 | Marca Genérica | Fabricante Padrão |
|       2733 | Produto 2733 | Marca Genérica | Fabricante Padrão |
|       2734 | Produto 2734 | Marca Genérica | Fabricante Padrão |
|       2735 | Produto 2735 | Marca Genérica | Fabricante Padrão |
|       2736 | Produto 2736 | Marca Genérica | Fabricante Padrão |
|       2737 | Produto 2737 | Marca Genérica | Fabricante Padrão |
|       2738 | Produto 2738 | Marca Genérica | Fabricante Padrão |
|       2739 | Produto 2739 | Marca Genérica | Fabricante Padrão |
|       2740 | Produto 2740 | Marca Genérica | Fabricante Padrão |
|       2741 | Produto 2741 | Marca Genérica | Fabricante Padrão |
|       2742 | Produto 2742 | Marca Genérica | Fabricante Padrão |
|       2743 | Produto 2743 | Marca Genérica | Fabricante Padrão |
|       2744 | Produto 2744 | Marca Genérica | Fabricante Padrão |
|       2745 | Produto 2745 | Marca Genérica | Fabricante Padrão |
|       2746 | Produto 2746 | Marca Genérica | Fabricante Padrão |
|       2747 | Produto 2747 | Marca Genérica | Fabricante Padrão |
|       2748 | Produto 2748 | Marca Genérica | Fabricante Padrão |
|       2749 | Produto 2749 | Marca Genérica | Fabricante Padrão |
|       2750 | Produto 2750 | Marca Genérica | Fabricante Padrão |
|       2751 | Produto 2751 | Marca Genérica | Fabricante Padrão |
|       2752 | Produto 2752 | Marca Genérica | Fabricante Padrão |
|       2753 | Produto 2753 | Marca Genérica | Fabricante Padrão |
|       2754 | Produto 2754 | Marca Genérica | Fabricante Padrão |
|       2755 | Produto 2755 | Marca Genérica | Fabricante Padrão |
|       2756 | Produto 2756 | Marca Genérica | Fabricante Padrão |
|       2757 | Produto 2757 | Marca Genérica | Fabricante Padrão |
